,date,close,high,low,volume,qav
248,2023-12-14 18:04:09.999,43148.16000000,43148.17000000,43148.16000000,1.00468000,43350.10341730
249,2023-12-14 18:04:10.999,43148.17000000,43148.17000000,43148.16000000,0.07325000,3160.60332970
250,2023-12-14 18:04:11.999,43146.84000000,43148.17000000,43146.84000000,1.07394000,46337.94567930
251,2023-12-14 18:04:12.999,43133.03000000,43146.83000000,43133.03000000,4.21247000,181743.50145060
252,2023-12-14 18:04:13.999,43114.69000000,43133.02000000,43112.76000000,2.45848000,106004.05428680
253,2023-12-14 18:04:14.999,43116.47000000,43116.47000000,43114.68000000,1.22280000,52720.70882840
254,2023-12-14 18:04:15.999,43116.47000000,43116.47000000,43116.46000000,0.32404000,13971.46083410
255,2023-12-14 18:04:16.999,43116.47000000,43116.47000000,43116.46000000,0.70536000,30412.63327610
256,2023-12-14 18:04:17.999,43127.30000000,43127.30000000,43116.46000000,3.63133000,156576.00780220
257,2023-12-14 18:04:18.999,43127.36000000,43127.37000000,43127.36000000,0.66106000,28509.77276930
258,2023-12-14 18:04:19.999,43127.37000000,43127.37000000,43127.36000000,0.25872000,11157.91303840
259,2023-12-14 18:04:20.999,43123.65000000,43127.37000000,43123.65000000,2.13136000,91919.83380540
260,2023-12-14 18:04:21.999,43118.72000000,43123.65000000,43118.72000000,0.45164000,19475.88242050
261,2023-12-14 18:04:22.999,43118.73000000,43118.73000000,43118.72000000,0.23842000,10280.36759240
262,2023-12-14 18:04:23.999,43117.88000000,43118.73000000,43117.87000000,1.03276000,44531.02100050
263,2023-12-14 18:04:24.999,43110.99000000,43117.88000000,43110.98000000,1.46696000,63243.77070340
264,2023-12-14 18:04:25.999,43108.86000000,43110.99000000,43108.85000000,0.08593000,3704.37055830
265,2023-12-14 18:04:26.999,43108.86000000,43108.86000000,43108.85000000,0.18402000,7932.89239150
266,2023-12-14 18:04:27.999,43108.86000000,43108.86000000,43108.85000000,0.04468000,1926.10359210
267,2023-12-14 18:04:28.999,43109.71000000,43109.71000000,43108.85000000,0.59786000,25773.11919440
268,2023-12-14 18:04:29.999,43103.94000000,43109.72000000,43103.93000000,4.54531000,195944.00450520
269,2023-12-14 18:04:30.999,43103.94000000,43103.94000000,43103.93000000,0.24314000,10480.29192120
270,2023-12-14 18:04:31.999,43101.55000000,43103.93000000,43101.54000000,0.67436000,29066.03054320
271,2023-12-14 18:04:32.999,43101.54000000,43101.55000000,43101.54000000,1.52300000,65643.64830180
272,2023-12-14 18:04:33.999,43101.54000000,43101.55000000,43101.54000000,1.20596000,51978.73501110
273,2023-12-14 18:04:34.999,43101.54000000,43101.55000000,43101.54000000,0.50344000,21699.03932890
274,2023-12-14 18:04:35.999,43101.55000000,43101.55000000,43101.54000000,1.05283000,45378.59487680
275,2023-12-14 18:04:36.999,43101.55000000,43101.55000000,43101.54000000,0.01751000,754.70798860
276,2023-12-14 18:04:37.999,43101.55000000,43101.55000000,43101.54000000,0.02550000,1099.08941850
277,2023-12-14 18:04:38.999,43096.15000000,43101.54000000,43096.14000000,2.63799000,113696.94771940
278,2023-12-14 18:04:39.999,43096.15000000,43096.15000000,43096.14000000,0.05603000,2414.67711540
279,2023-12-14 18:04:40.999,43096.15000000,43096.15000000,43096.14000000,0.13515000,5824.44467050
280,2023-12-14 18:04:41.999,43095.24000000,43096.14000000,43095.23000000,0.44741000,19281.49750880
281,2023-12-14 18:04:42.999,43091.68000000,43095.24000000,43091.68000000,0.30421000,13109.81659680
282,2023-12-14 18:04:43.999,43091.69000000,43091.69000000,43091.68000000,0.63881000,27527.40244070
283,2023-12-14 18:04:44.999,43088.27000000,43091.68000000,43088.26000000,2.37448000,102315.21940950
284,2023-12-14 18:04:45.999,43091.14000000,43091.14000000,43088.27000000,2.05103000,88377.39170870
285,2023-12-14 18:04:46.999,43091.68000000,43091.68000000,43091.13000000,0.90748000,39104.43287750
286,2023-12-14 18:04:47.999,43094.38000000,43094.39000000,43091.68000000,0.77221000,33277.34417070
287,2023-12-14 18:04:48.999,43094.38000000,43094.38000000,43094.38000000,1.00071000,43124.97700980
288,2023-12-14 18:04:49.999,43094.38000000,43094.39000000,43094.38000000,0.04940000,2128.86241120
289,2023-12-14 18:04:50.999,43098.96000000,43098.96000000,43094.38000000,2.84346000,122541.98352860
290,2023-12-14 18:04:51.999,43098.96000000,43098.96000000,43098.95000000,1.07555000,46355.07570210
291,2023-12-14 18:04:52.999,43138.85000000,43138.85000000,43098.95000000,12.98950000,560015.13451170
292,2023-12-14 18:04:53.999,43139.34000000,43139.35000000,43131.39000000,0.85473000,36867.54004610
293,2023-12-14 18:04:54.999,43137.55000000,43139.35000000,43137.55000000,3.81878000,164739.16100040
294,2023-12-14 18:04:55.999,43133.01000000,43137.56000000,43133.01000000,0.77054000,33237.78353880
295,2023-12-14 18:04:56.999,43133.01000000,43133.02000000,43133.01000000,0.25578000,11032.56379280
296,2023-12-14 18:04:57.999,43133.02000000,43133.02000000,43133.01000000,1.02952000,44406.29648770
297,2023-12-14 18:04:58.999,43133.01000000,43133.02000000,43133.01000000,0.01356000,584.88367320
298,2023-12-14 18:04:59.999,43133.01000000,43133.02000000,43133.01000000,0.36177000,15604.23123710
299,2023-12-14 18:05:00.999,43132.80000000,43133.02000000,43132.79000000,1.10066000,47474.66391240
300,2023-12-14 18:05:01.999,43129.02000000,43132.80000000,43129.01000000,0.99487000,42910.46701490
301,2023-12-14 18:05:02.999,43126.26000000,43129.02000000,43121.38000000,1.29657000,55916.46719810
302,2023-12-14 18:05:03.999,43126.26000000,43126.26000000,43126.25000000,0.53420000,23038.04792030
303,2023-12-14 18:05:04.999,43122.35000000,43126.26000000,43122.35000000,1.95703000,84399.28944130
304,2023-12-14 18:05:05.999,43122.35000000,43122.35000000,43122.34000000,0.36581000,15774.58649420
305,2023-12-14 18:05:06.999,43128.33000000,43128.33000000,43122.34000000,1.56683000,67566.33955300
306,2023-12-14 18:05:07.999,43129.64000000,43129.64000000,43128.33000000,1.12727000,48617.36821140
307,2023-12-14 18:05:08.999,43137.55000000,43137.55000000,43129.90000000,0.49643000,21412.66447230
308,2023-12-14 18:05:09.999,43135.45000000,43137.55000000,43135.45000000,1.74375000,75220.56723360
309,2023-12-14 18:05:10.999,43134.54000000,43134.55000000,43134.54000000,0.27426000,11830.08165500
310,2023-12-14 18:05:11.999,43134.54000000,43134.54000000,43134.54000000,0.00257000,110.85576780
311,2023-12-14 18:05:12.999,43134.54000000,43134.55000000,43134.54000000,1.18187000,50979.42033110
312,2023-12-14 18:05:13.999,43138.47000000,43138.47000000,43134.54000000,2.71803000,117241.96897070
313,2023-12-14 18:05:14.999,43140.29000000,43140.30000000,43138.47000000,0.53794000,23206.39399780
314,2023-12-14 18:05:15.999,43140.29000000,43140.29000000,43140.29000000,2.00000000,86280.58000000
315,2023-12-14 18:05:16.999,43135.32000000,43140.29000000,43135.32000000,0.48584000,20959.21561880
316,2023-12-14 18:05:17.999,43135.32000000,43135.33000000,43135.32000000,0.40189000,17335.65744470
317,2023-12-14 18:05:18.999,43135.33000000,43135.33000000,43135.32000000,0.56105000,24201.07687650
318,2023-12-14 18:05:19.999,43137.14000000,43137.15000000,43135.33000000,1.01919000,43963.22656600
319,2023-12-14 18:05:20.999,43137.15000000,43137.15000000,43137.14000000,0.16902000,7291.04003970
320,2023-12-14 18:05:21.999,43138.46000000,43138.46000000,43137.15000000,1.05668000,45583.49178350
321,2023-12-14 18:05:22.999,43138.46000000,43138.46000000,43138.45000000,1.04810000,45213.41990700
322,2023-12-14 18:05:23.999,43135.34000000,43138.45000000,43135.33000000,5.18602000,223713.87211490
323,2023-12-14 18:05:24.999,43134.58000000,43135.34000000,43134.58000000,0.38144000,16453.53504840
324,2023-12-14 18:05:25.999,43134.55000000,43134.55000000,43134.55000000,0.07070000,3049.61268500
325,2023-12-14 18:05:26.999,43134.55000000,43134.55000000,43134.54000000,0.08500000,3666.43616280
326,2023-12-14 18:05:27.999,43132.91000000,43134.55000000,43132.91000000,1.10227000,47545.88455910
327,2023-12-14 18:05:28.999,43132.91000000,43132.91000000,43132.90000000,0.16221000,6996.58912400
328,2023-12-14 18:05:29.999,43132.91000000,43132.91000000,43132.90000000,0.13843000,5970.88872210
329,2023-12-14 18:05:30.999,43132.91000000,43132.91000000,43132.90000000,0.10830000,4671.29307410
330,2023-12-14 18:05:31.999,43132.90000000,43132.91000000,43132.90000000,0.00885000,381.72624100
331,2023-12-14 18:05:32.999,43124.70000000,43132.90000000,43124.70000000,6.94242000,299421.21440050
332,2023-12-14 18:05:33.999,43123.81000000,43124.44000000,43123.81000000,1.19325000,51457.49329600
333,2023-12-14 18:05:34.999,43123.81000000,43123.82000000,43123.81000000,0.48373000,20860.28346560
334,2023-12-14 18:05:35.999,43123.82000000,43123.82000000,43123.81000000,1.00588000,43377.37803200
335,2023-12-14 18:05:36.999,43123.82000000,43123.82000000,43123.81000000,0.00844000,363.96496540
336,2023-12-14 18:05:37.999,43123.82000000,43123.82000000,43123.81000000,0.00638000,275.12996880
337,2023-12-14 18:05:38.999,43121.30000000,43123.82000000,43121.30000000,1.61276000,69547.31976540
338,2023-12-14 18:05:39.999,43121.29000000,43121.29000000,43121.29000000,0.01099000,473.90297710
339,2023-12-14 18:05:40.999,43121.30000000,43121.30000000,43121.29000000,0.01717000,740.39271900
340,2023-12-14 18:05:41.999,43121.29000000,43121.30000000,43121.29000000,1.02158000,44051.84764760
341,2023-12-14 18:05:42.999,43121.29000000,43121.29000000,43121.29000000,0.00074000,31.90975460
342,2023-12-14 18:05:43.999,43121.30000000,43121.30000000,43121.29000000,0.50106000,21606.35857340
343,2023-12-14 18:05:44.999,43121.24000000,43121.29000000,43121.24000000,1.00963000,43536.53325610
344,2023-12-14 18:05:45.999,43121.25000000,43121.25000000,43121.25000000,0.00139000,59.93853750
345,2023-12-14 18:05:46.999,43122.89000000,43122.89000000,43121.25000000,0.43159000,18610.85310230
346,2023-12-14 18:05:47.999,43122.88000000,43122.88000000,43122.88000000,1.00234000,43223.78753920
347,2023-12-14 18:05:48.999,43119.50000000,43122.89000000,43119.50000000,0.49705000,21433.70605570
348,2023-12-14 18:05:49.999,43119.50000000,43119.50000000,43119.50000000,0.00000000,0.00000000
349,2023-12-14 18:05:50.999,43116.16000000,43119.51000000,43116.16000000,0.98277000,42376.41000300
350,2023-12-14 18:05:51.999,43116.16000000,43116.17000000,43116.16000000,0.16542000,7132.27519800
351,2023-12-14 18:05:52.999,43116.17000000,43116.17000000,43116.16000000,0.04724000,2036.80781670
352,2023-12-14 18:05:53.999,43116.16000000,43116.17000000,43116.16000000,1.58680000,68416.72772900
353,2023-12-14 18:05:54.999,43109.54000000,43116.17000000,43109.54000000,1.76395000,76052.08339000
354,2023-12-14 18:05:55.999,43109.54000000,43109.54000000,43109.53000000,0.08262000,3561.70937710
355,2023-12-14 18:05:56.999,43107.88000000,43109.53000000,43107.87000000,1.06248000,45802.77340260
356,2023-12-14 18:05:57.999,43105.36000000,43107.88000000,43105.35000000,0.04345000,1873.01145250
357,2023-12-14 18:05:58.999,43103.21000000,43105.35000000,43103.20000000,0.82929000,35746.42630400
358,2023-12-14 18:05:59.999,43094.39000000,43103.20000000,43094.38000000,0.93556000,40324.15127460
359,2023-12-14 18:06:00.999,43094.39000000,43094.39000000,43094.38000000,0.11835000,5100.22081980
360,2023-12-14 18:06:01.999,43096.53000000,43096.53000000,43094.38000000,2.85425000,123002.19740780
361,2023-12-14 18:06:02.999,43096.97000000,43096.97000000,43096.53000000,1.22213000,52669.61412990
362,2023-12-14 18:06:03.999,43098.97000000,43098.97000000,43096.97000000,0.10100000,4352.95020910
363,2023-12-14 18:06:04.999,43132.52000000,43132.52000000,43098.97000000,7.45823000,321524.50161710
364,2023-12-14 18:06:05.999,43135.00000000,43135.00000000,43132.52000000,1.71803000,74106.46353820
365,2023-12-14 18:06:06.999,43135.00000000,43135.00000000,43134.99000000,1.31337000,56652.21415000
366,2023-12-14 18:06:07.999,43134.99000000,43135.00000000,43134.99000000,0.50603000,21827.60264550
367,2023-12-14 18:06:08.999,43131.73000000,43134.99000000,43131.73000000,2.31051000,99663.09150940
368,2023-12-14 18:06:09.999,43131.74000000,43131.74000000,43131.73000000,0.02739000,1181.37834210
369,2023-12-14 18:06:10.999,43146.56000000,43146.89000000,43131.74000000,2.22356000,95920.22822550
370,2023-12-14 18:06:11.999,43143.42000000,43146.56000000,43143.42000000,1.74388000,75238.71954000
371,2023-12-14 18:06:12.999,43143.43000000,43143.43000000,43143.43000000,0.03539000,1526.84598770
372,2023-12-14 18:06:13.999,43143.43000000,43143.43000000,43143.42000000,0.09162000,3952.80056460
373,2023-12-14 18:06:14.999,43138.23000000,43143.43000000,43138.22000000,3.48473000,150338.64298330
374,2023-12-14 18:06:15.999,43138.23000000,43138.23000000,43138.22000000,0.05474000,2361.38667490
375,2023-12-14 18:06:16.999,43138.22000000,43138.22000000,43138.22000000,0.00038000,16.39252360
376,2023-12-14 18:06:17.999,43138.23000000,43138.23000000,43138.22000000,1.25743000,54243.29452440
377,2023-12-14 18:06:18.999,43138.22000000,43138.23000000,43138.22000000,0.53916000,23258.40474530
378,2023-12-14 18:06:19.999,43133.04000000,43138.22000000,43133.04000000,1.70218000,73423.73162570
379,2023-12-14 18:06:20.999,43133.05000000,43133.05000000,43133.04000000,0.21773000,9391.35879930
380,2023-12-14 18:06:21.999,43133.04000000,43133.05000000,43133.04000000,0.03161000,1363.43541650
381,2023-12-14 18:06:22.999,43133.05000000,43133.05000000,43133.05000000,0.00419000,180.72747950
382,2023-12-14 18:06:23.999,43133.05000000,43133.05000000,43133.04000000,1.50148000,64763.40191400
383,2023-12-14 18:06:24.999,43133.05000000,43133.05000000,43133.04000000,0.51114000,22047.02708880
384,2023-12-14 18:06:25.999,43133.04000000,43133.05000000,43133.04000000,0.14566000,6282.75920220
385,2023-12-14 18:06:26.999,43131.15000000,43133.05000000,43131.15000000,0.89903000,38777.76971970
386,2023-12-14 18:06:27.999,43136.39000000,43136.40000000,43131.16000000,2.68672000,115881.58671550
387,2023-12-14 18:06:28.999,43136.40000000,43136.40000000,43136.40000000,0.00258000,111.29191200
388,2023-12-14 18:06:29.999,43136.40000000,43136.40000000,43136.40000000,0.00115000,49.60686000
389,2023-12-14 18:06:30.999,43132.11000000,43136.39000000,43132.11000000,3.46752000,149575.14080340
390,2023-12-14 18:06:31.999,43132.12000000,43132.12000000,43132.11000000,0.13118000,5658.07118240
391,2023-12-14 18:06:32.999,43132.12000000,43132.12000000,43132.12000000,0.02208000,952.35720960
392,2023-12-14 18:06:33.999,43136.40000000,43136.40000000,43131.94000000,4.97519000,214595.39796490
393,2023-12-14 18:06:34.999,43138.21000000,43138.22000000,43136.39000000,0.69873000,30141.25023450
394,2023-12-14 18:06:35.999,43138.22000000,43138.22000000,43138.21000000,0.05665000,2443.77960580
395,2023-12-14 18:06:36.999,43138.22000000,43138.22000000,43138.21000000,1.02501000,44217.09688220
396,2023-12-14 18:06:37.999,43138.22000000,43138.22000000,43138.21000000,0.50308000,21701.97568680
397,2023-12-14 18:06:38.999,43138.22000000,43138.22000000,43138.21000000,0.19173000,8270.89038040
398,2023-12-14 18:06:39.999,43136.40000000,43138.22000000,43136.39000000,0.69473000,29969.39680880
399,2023-12-14 18:06:40.999,43131.20000000,43136.39000000,43131.20000000,1.27640000,55056.78078730
400,2023-12-14 18:06:41.999,43131.10000000,43131.15000000,43131.10000000,0.05535000,2387.30676750
401,2023-12-14 18:06:42.999,43127.69000000,43131.10000000,43127.69000000,0.33477000,14438.74234840
402,2023-12-14 18:06:43.999,43121.21000000,43127.69000000,43121.21000000,0.83307000,35927.85523140
403,2023-12-14 18:06:44.999,43121.22000000,43121.22000000,43121.21000000,0.95438000,41154.02639970
404,2023-12-14 18:06:45.999,43121.21000000,43121.22000000,43121.21000000,1.19454000,51510.01023260
405,2023-12-14 18:06:46.999,43121.21000000,43121.22000000,43121.21000000,0.04432000,1911.13245770
406,2023-12-14 18:06:47.999,43121.21000000,43121.22000000,43121.21000000,0.03984000,1717.94900870
407,2023-12-14 18:06:48.999,43118.81000000,43121.22000000,43118.80000000,0.78828000,33991.37522770
408,2023-12-14 18:06:49.999,43111.48000000,43118.81000000,43111.48000000,6.12432000,264042.55970160
409,2023-12-14 18:06:50.999,43103.96000000,43111.48000000,43103.95000000,0.09834000,4239.48000320
410,2023-12-14 18:06:51.999,43101.12000000,43103.15000000,43101.11000000,0.01551000,668.50067510
411,2023-12-14 18:06:52.999,43106.11000000,43106.12000000,43101.11000000,0.08729000,3762.30588330
412,2023-12-14 18:06:53.999,43106.11000000,43106.12000000,43106.11000000,1.00711000,43412.59446180
413,2023-12-14 18:06:54.999,43106.12000000,43106.12000000,43106.11000000,0.57981000,24993.35937810
414,2023-12-14 18:06:55.999,43106.12000000,43106.12000000,43106.11000000,0.00627000,270.27536770
415,2023-12-14 18:06:56.999,43101.24000000,43106.11000000,43101.24000000,0.80277000,34603.87910650
416,2023-12-14 18:06:57.999,43101.24000000,43101.24000000,43101.23000000,0.11544000,4975.60608130
417,2023-12-14 18:06:58.999,43101.24000000,43101.24000000,43101.23000000,0.28229000,12167.04668690
418,2023-12-14 18:06:59.999,43103.19000000,43103.20000000,43101.11000000,5.73633000,247243.14396370
419,2023-12-14 18:07:00.999,43109.56000000,43109.56000000,43103.19000000,1.43530000,61867.57679210
420,2023-12-14 18:07:01.999,43115.07000000,43115.08000000,43109.56000000,2.46048000,106082.31006630
421,2023-12-14 18:07:02.999,43115.07000000,43115.08000000,43115.07000000,0.22375000,9646.99911740
422,2023-12-14 18:07:03.999,43116.97000000,43116.97000000,43115.07000000,3.72271000,160504.96638460
423,2023-12-14 18:07:04.999,43116.96000000,43116.97000000,43116.96000000,0.01408000,607.08681880
424,2023-12-14 18:07:05.999,43115.13000000,43116.96000000,43115.13000000,0.94286000,40653.23789840
425,2023-12-14 18:07:06.999,43111.36000000,43115.14000000,43111.36000000,0.68731000,29633.02943450
426,2023-12-14 18:07:07.999,43111.35000000,43111.35000000,43111.35000000,0.00264000,113.81396400
427,2023-12-14 18:07:08.999,43106.12000000,43111.35000000,43106.12000000,0.61057000,26321.99010990
428,2023-12-14 18:07:09.999,43103.72000000,43106.11000000,43103.72000000,1.50619000,64924.79761410
429,2023-12-14 18:07:10.999,43101.24000000,43103.67000000,43101.24000000,0.19764000,8518.99295670
430,2023-12-14 18:07:11.999,43101.11000000,43101.25000000,43101.11000000,0.22550000,9719.30341130
431,2023-12-14 18:07:12.999,43087.11000000,43101.10000000,43087.11000000,1.21662000,52432.96363450
432,2023-12-14 18:07:13.999,43083.82000000,43087.97000000,43082.92000000,1.09613000,47226.75995850
433,2023-12-14 18:07:14.999,43083.82000000,43083.83000000,43083.82000000,0.24650000,10620.16208000
434,2023-12-14 18:07:15.999,43083.83000000,43083.83000000,43083.83000000,0.10639000,4583.68867370
435,2023-12-14 18:07:16.999,43083.82000000,43083.83000000,43083.82000000,0.23677000,10200.95640320
436,2023-12-14 18:07:17.999,43100.72000000,43100.73000000,43083.82000000,4.77020000,205549.95879860
437,2023-12-14 18:07:18.999,43100.73000000,43100.73000000,43100.72000000,0.24656000,10626.91584310
438,2023-12-14 18:07:19.999,43100.72000000,43100.72000000,43100.72000000,0.97457000,42004.66869040
439,2023-12-14 18:07:20.999,43100.72000000,43100.73000000,43100.72000000,1.27603000,54997.81413830
440,2023-12-14 18:07:21.999,43100.72000000,43100.73000000,43100.72000000,0.20442000,8810.65115830
441,2023-12-14 18:07:22.999,43100.73000000,43100.73000000,43100.72000000,0.05767000,2485.61860930
442,2023-12-14 18:07:23.999,43100.72000000,43100.73000000,43100.72000000,1.94587000,83868.39977960
443,2023-12-14 18:07:24.999,43100.73000000,43100.73000000,43100.72000000,0.01785000,769.34801860
444,2023-12-14 18:07:25.999,43101.24000000,43101.24000000,43100.73000000,0.79050000,34071.32733160
445,2023-12-14 18:07:26.999,43109.30000000,43109.30000000,43101.24000000,1.94779000,83956.37967450
446,2023-12-14 18:07:27.999,43109.79000000,43109.79000000,43109.78000000,0.13033000,5618.49772200
447,2023-12-14 18:07:28.999,43111.09000000,43111.10000000,43109.79000000,0.51037000,22002.50210540
448,2023-12-14 18:07:29.999,43111.09000000,43111.10000000,43111.09000000,1.00426000,43294.74325880
449,2023-12-14 18:07:30.999,43113.77000000,43113.78000000,43111.10000000,0.92133000,39721.81685360
450,2023-12-14 18:07:31.999,43113.77000000,43113.78000000,43113.77000000,0.05359000,2310.46697270
451,2023-12-14 18:07:32.999,43113.77000000,43113.77000000,43113.77000000,1.72380000,74319.51672600
452,2023-12-14 18:07:33.999,43109.42000000,43113.51000000,43109.42000000,0.19050000,8212.80911140
453,2023-12-14 18:07:34.999,43108.58000000,43109.43000000,43108.58000000,0.23591000,10169.94435290
454,2023-12-14 18:07:35.999,43113.77000000,43113.77000000,43108.14000000,1.24115000,53504.00734800
455,2023-12-14 18:07:36.999,43113.76000000,43113.77000000,43113.76000000,0.00996000,429.41310120
456,2023-12-14 18:07:37.999,43113.77000000,43113.77000000,43113.76000000,1.41661000,61075.38812530
457,2023-12-14 18:07:38.999,43112.74000000,43113.76000000,43110.66000000,1.13424000,48899.38387060
458,2023-12-14 18:07:39.999,43116.96000000,43116.96000000,43113.77000000,1.18863000,51247.61786790
459,2023-12-14 18:07:40.999,43116.96000000,43116.96000000,43116.95000000,0.00385000,166.00029400
460,2023-12-14 18:07:41.999,43116.95000000,43116.96000000,43116.95000000,1.64809000,71060.61424390
461,2023-12-14 18:07:42.999,43115.08000000,43116.95000000,43115.08000000,0.16619000,7165.45544200
462,2023-12-14 18:07:43.999,43115.08000000,43115.09000000,43115.08000000,0.01142000,492.37425280
463,2023-12-14 18:07:44.999,43115.09000000,43115.09000000,43115.08000000,0.05945000,2563.19209910
464,2023-12-14 18:07:45.999,43111.34000000,43115.09000000,43111.34000000,0.59409000,25612.81863950
465,2023-12-14 18:07:46.999,43105.35000000,43111.35000000,43105.35000000,0.25274000,10895.39805300
466,2023-12-14 18:07:47.999,43101.81000000,43105.29000000,43101.80000000,0.43165000,18606.17287350
467,2023-12-14 18:07:48.999,43101.80000000,43101.81000000,43101.80000000,0.12509000,5391.60420820
468,2023-12-14 18:07:49.999,43101.80000000,43101.81000000,43101.80000000,0.10467000,4511.46616900
469,2023-12-14 18:07:50.999,43101.10000000,43101.80000000,43101.10000000,1.00953000,43512.50571480
470,2023-12-14 18:07:51.999,43101.11000000,43101.11000000,43101.10000000,0.02983000,1285.70588190
471,2023-12-14 18:07:52.999,43098.44000000,43101.10000000,43098.44000000,0.61640000,26567.14203660
472,2023-12-14 18:07:53.999,43098.44000000,43098.44000000,43098.44000000,0.00023000,9.91264120
473,2023-12-14 18:07:54.999,43088.16000000,43098.44000000,43087.92000000,4.24312000,182849.05684510
474,2023-12-14 18:07:55.999,43086.01000000,43086.80000000,43086.00000000,0.02243000,966.41932500
475,2023-12-14 18:07:56.999,43086.00000000,43086.01000000,43086.00000000,0.06645000,2863.06472520
476,2023-12-14 18:07:57.999,43086.01000000,43086.01000000,43086.00000000,0.20474000,8821.42950290
477,2023-12-14 18:07:58.999,43086.00000000,43086.01000000,43086.00000000,0.02588000,1115.06569370
478,2023-12-14 18:07:59.999,43083.01000000,43086.00000000,43083.01000000,1.57136000,67700.55705510
479,2023-12-14 18:08:00.999,43083.02000000,43083.02000000,43083.01000000,0.13184000,5680.06497180
480,2023-12-14 18:08:01.999,43083.01000000,43083.01000000,43083.01000000,1.04545000,45041.13280450
481,2023-12-14 18:08:02.999,43089.08000000,43089.26000000,43083.01000000,2.38395000,102708.47059750
482,2023-12-14 18:08:03.999,43089.08000000,43089.08000000,43089.07000000,0.25522000,10997.19375860
483,2023-12-14 18:08:04.999,43084.87000000,43089.07000000,43084.86000000,1.26232000,54390.23821760
484,2023-12-14 18:08:05.999,43084.87000000,43084.87000000,43084.86000000,0.01164000,501.50784010
485,2023-12-14 18:08:06.999,43084.87000000,43084.87000000,43084.86000000,0.02698000,1162.42954370
486,2023-12-14 18:08:07.999,43086.08000000,43086.09000000,43084.87000000,2.89627000,124787.83669170
487,2023-12-14 18:08:08.999,43088.27000000,43088.28000000,43086.08000000,0.26992000,11630.15246550
488,2023-12-14 18:08:09.999,43099.59000000,43099.59000000,43088.28000000,1.95054000,84064.06307130
489,2023-12-14 18:08:10.999,43085.77000000,43099.59000000,43085.77000000,1.94571000,83848.57365810
490,2023-12-14 18:08:11.999,43084.82000000,43085.77000000,43084.82000000,0.63131000,27200.37498780
491,2023-12-14 18:08:12.999,43084.83000000,43084.83000000,43084.82000000,0.12798000,5513.99650540
492,2023-12-14 18:08:13.999,43083.46000000,43084.83000000,43083.46000000,1.04664000,45094.02039440
493,2023-12-14 18:08:14.999,43083.46000000,43083.47000000,43083.46000000,0.01320000,568.70168410
494,2023-12-14 18:08:15.999,43081.11000000,43083.47000000,43081.11000000,1.66608000,71780.23782290
